OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountPct,Region,DeliveryDays,OrderStatus
206474,2024-02-02,5092,1007,1,153.81,0.15,South,8,Completed
206475,2024-10-13,5016,1023,3,198.05,0,East,3,Completed
206476,2025-05-17,5453,1032,1,237.14,0,North,2,Completed
206477,2025-10-03,5033,1038,4,213.26,0.05,North,5,Completed
206478,2025-05-06,5084,1010,2,91.44,0.15,North,5,Completed
206479,2024-05-24,5486,1038,3,201.01,0,West,,Cancelled
206480,2024-05-19,5054,1064,1,93.33,0.1,East,3,Completed
206481,2024-12-11,5045,1062,3,182.94,0,East,,Cancelled
206482,2024-08-18,5121,1011,3,35.71,0.05,West,3,Completed
206483,2025-09-29,5200,1011,3,33.9,0.2,North,4,Returned
206484,2025-05-07,5201,1022,2,37.87,0,West,6,Completed
206485,2025-06-03,5273,1056,4,320.6,0.15,East,4,Completed
206486,2025-04-18,5357,1058,5,198.21,0,East,4,Completed
206487,2025-12-11,5293,1025,3,196.85,0,West,5,Completed
206488,2025-10-14,5001,1063,1,224.75,0.05,South,3,Completed
206489,2024-11-09,5083,1036,2,240.45,0.2,West,2,Completed
206490,2024-08-12,5359,1002,2,69.98,0.05,South,8,Completed
206491,2025-03-09,5496,1037,2,141.73,0.05,West,2,Returned
206492,2025-02-28,5391,1070,3,231.08,0.1,West,4,Completed
206493,2025-09-08,5357,1035,3,239.91,0,East,2,Completed
206494,2025-02-16,5194,1071,1,126.66,0.05,East,3,Completed
206495,2025-06-28,5378,1063,5,228.39,0,West,6,Completed
206496,2024-08-07,5455,1042,1,16.57,0.1,South,2,Completed
206497,2024-04-24,5467,1065,1,65.19,0,North,1,Completed
206498,2024-06-16,5039,1018,1,333.94,0,West,5,Completed
206499,2024-11-18,5002,1036,3,238.62,0.05,North,3,Completed
206500,2025-11-06,5292,1020,2,60.89,0,West,,Cancelled
206501,2025-03-14,5252,1057,10,70.75,0,West,3,Completed
206502,2024-03-03,5247,1009,1,220.22,0.05,West,4,Completed
206503,2024-10-06,5389,1055,2,274.29,0.05,North,5,Completed
206504,2025-09-09,5314,1062,5,184.61,0.1,North,5,Completed
206505,2024-09-08,5314,1026,3,68.89,0.05,North,4,Completed
206506,2025-02-12,5108,1071,4,127.35,0,East,7,Completed
206507,2025-03-20,5108,1072,1,75.91,0.2,East,,Cancelled
206508,2024-09-12,5381,1019,2,106.68,0.1,North,4,Completed
206509,2025-05-06,5316,1031,2,241.71,0.1,North,2,Completed
206510,2024-01-26,5310,1067,2,226.77,0.15,North,1,Completed
206511,2024-10-23,5101,1027,6,112.81,0.1,East,1,Completed
206512,2024-06-06,5203,1060,1,121.21,0.05,West,,Cancelled
206513,2024-02-27,5274,1012,2,224.93,0.1,South,5,Completed
206514,2025-03-29,5437,1053,1,194.81,0.05,West,8,Completed
206515,2025-01-02,5312,1006,2,204.04,0.15,West,5,Completed
206516,2024-08-10,5459,1030,1,129.73,0,South,3,Completed
206517,2024-05-23,5499,1033,1,146.34,0,South,8,Completed
206518,2025-05-25,5355,1061,2,145.93,0.05,South,4,Completed
206519,2025-02-22,5315,1069,1,168.91,0,West,3,Completed
206520,2025-04-28,5484,1047,2,204.36,0.1,North,3,Completed
206521,2025-02-10,5392,1019,2,104.81,0,North,4,Completed
206522,2024-08-20,5347,1039,3,189.36,0,South,5,Completed
206523,2025-03-15,5014,1066,3,160.61,0.1,East,4,Completed
206524,2025-12-07,5138,1041,1,47.55,0.15,East,3,Completed
206525,2024-08-16,5387,1060,3,117.95,0,West,3,Completed
206526,2024-08-28,5407,1042,5,16.52,0.05,South,,Cancelled
206527,2025-05-14,5367,1008,6,115.13,0.05,East,2,Completed
206528,2025-12-15,5083,1019,5,107.65,0,West,5,Completed
206529,2024-08-30,5166,1031,1,234.65,0,East,,Cancelled
206530,2024-03-02,5397,1047,2,211.44,0,East,8,Completed
206531,2025-12-11,5241,1056,5,349.7,0.05,West,2,Completed
206532,2025-07-21,5184,1031,3,259.7,0,South,4,Completed
206533,2024-06-07,5447,1010,5,93.89,0,West,1,Completed
206534,2024-12-22,5207,1011,5,35.01,0,North,6,Completed
206535,2024-05-27,5458,1021,1,113.96,0,South,2,Completed
206536,2024-04-08,5093,1017,10,73.92,0.2,North,5,Completed
206537,2025-11-02,5098,1048,2,296.28,0.05,East,7,Completed
206538,2024-03-22,5123,1071,2,119.67,0.05,East,1,Completed
206539,2025-09-04,5378,1056,1,346.51,0.1,West,2,Completed
206540,2025-10-28,5463,1015,4,236.31,0.05,South,1,Completed
206541,2025-10-25,5414,1065,2,61.53,0,North,3,Completed
206542,2025-06-27,5407,1030,1,136.75,0,South,8,Completed
206543,2024-05-18,5266,1051,8,254.88,0,East,2,Completed
206544,2025-01-04,5147,1008,2,114.22,0,West,1,Completed
206545,2024-04-19,5480,1025,1,193.86,0,East,4,Completed
206546,2025-08-03,5182,1068,1,190.06,0.15,West,8,Completed
206547,2025-08-31,5140,1002,2,73.67,0.15,East,8,Completed
206548,2025-09-29,5236,1009,6,222.83,0.05,West,4,Completed
206549,2025-06-06,5191,1033,2,151.19,0,East,2,Completed
206550,2025-01-15,5015,1007,1,153.75,0.05,South,4,Completed
206551,2025-01-04,5447,1014,1,36.47,0.1,West,4,Completed
206552,2024-12-08,5372,1029,2,192.95,0,South,5,Completed
206553,2024-01-30,5434,1047,3,210.9,0.1,North,,Cancelled
206554,2025-12-13,5330,1048,1,311.09,0.05,South,5,Completed
206555,2025-08-20,5244,1032,3,219.87,0,West,2,Completed
206556,2025-12-22,5291,1006,5,211.6,0,South,5,Completed
206557,2024-01-19,5375,1050,1,81.04,0,East,3,Completed
206558,2024-07-10,5037,1040,3,259.53,0,South,5,Completed
206559,2024-05-13,5298,1007,2,152.25,0.05,North,3,Completed
206560,2024-04-21,5324,1071,8,119.12,0.1,East,6,Completed
206561,2024-04-10,5276,1032,2,227.61,0,West,,Cancelled
206562,2024-07-31,5472,1002,1,78.0,0,South,4,Completed
206563,2025-01-08,5136,1020,2,60.08,0.15,North,3,Completed
206564,2025-11-05,5273,1005,6,76.53,0,East,,Cancelled
206565,2025-08-12,5185,1072,6,74.59,0.05,East,2,Completed
206566,2024-02-24,5241,1048,5,315.44,0,West,8,Returned
206567,2025-04-09,5383,1043,2,94.47,0,West,4,Completed
206568,2025-09-26,5467,1036,6,259.11,0.1,North,8,Returned
206569,2024-12-21,5447,1015,5,247.09,0.2,West,7,Completed
206570,2025-02-20,5139,1055,3,262.31,0.05,West,3,Completed
206571,2025-02-20,5019,1001,2,161.86,0,South,3,Returned
206572,2024-10-24,5284,1047,1,208.96,0,East,4,Completed
206573,2025-05-24,5205,1029,2,198.68,0,East,6,Returned
206574,2024-06-21,5317,1006,1,211.78,0.15,North,2,Completed
206575,2024-04-14,5411,1072,1,82.1,0,West,4,Completed
206576,2025-06-23,5159,1014,1,33.15,0,South,4,Completed
206577,2025-12-30,5207,1028,8,266.4,0.05,North,2,Completed
206578,2024-03-25,5338,1047,1,197.8,0.2,East,2,Completed
206579,2024-01-05,5056,1057,2,67.35,0,East,3,Completed
206580,2025-04-01,5426,1025,1,209.89,0.1,North,5,Completed
206581,2024-03-18,5248,1049,10,23.07,0,South,2,Completed
206582,2024-12-15,5268,1070,2,237.3,0.15,East,4,Completed
206583,2025-10-11,5062,1028,1,257.93,0.05,West,1,Completed
206584,2025-04-02,5230,1040,5,272.7,0,East,4,Completed
206585,2025-05-13,5215,1014,2,34.98,0,South,5,Completed
206586,2025-06-02,5198,1016,3,57.31,0,West,2,Returned
206587,2024-09-23,5020,1041,1,47.83,0.15,East,3,Completed
206588,2025-06-10,5189,1017,1,70.98,0.05,East,,Cancelled
206589,2024-03-30,5493,1055,1,276.7,0.1,West,3,Completed
206590,2024-11-07,5466,1016,1,60.02,0,East,3,Completed
206591,2024-04-08,5092,1003,2,258.4,0,South,4,Completed
206592,2024-03-19,5195,1039,2,181.18,0,East,8,Completed
206593,2025-09-25,5139,1001,1,164.2,0.05,West,1,Completed
206594,2024-04-23,5003,1063,2,235.57,0,North,6,Completed
206595,2025-08-19,5053,1040,1,278.83,0.15,North,3,Completed
206596,2025-07-09,5397,1025,1,211.6,0.05,East,3,Completed
206597,2025-03-12,5305,1051,5,247.14,0.05,West,3,Completed
206598,2024-03-11,5267,1067,2,234.25,0.05,North,4,Completed
206599,2025-08-31,5101,1003,2,254.28,0,East,7,Completed
206600,2024-12-14,5142,1033,1,156.54,0,North,3,Completed
206601,2025-11-21,5366,1016,1,58.7,0,East,2,Completed
206602,2024-06-30,5028,1004,4,162.64,0,East,5,Completed
206603,2024-06-19,5234,1024,2,117.16,0.1,West,3,Completed
206604,2024-05-29,5135,1027,2,110.85,0,East,3,Returned
206605,2024-08-03,5120,1046,1,73.59,0,East,6,Completed
206606,2024-02-23,5134,1027,4,105.57,0,North,,Cancelled
206607,2024-07-13,5491,1060,5,125.02,0,South,3,Completed
206608,2024-10-30,5315,1056,1,314.11,0,West,1,Completed
206609,2024-06-09,5288,1059,5,127.55,0.1,North,4,Completed
206610,2025-01-31,5125,1015,4,247.53,0.05,South,4,Completed
206611,2025-03-05,5223,1047,1,208.54,0.05,East,4,Completed
206612,2024-06-26,5474,1037,1,141.99,0,East,4,Completed
206613,2024-07-12,5094,1022,1,38.78,0.15,East,4,Completed
206614,2025-08-09,5276,1041,5,44.86,0.05,West,3,Completed
206615,2024-10-12,5329,1062,1,184.22,0.05,East,3,Completed
206616,2024-11-18,5204,1047,2,202.13,0.1,East,6,Completed
206617,2025-03-22,5344,1043,1,93.77,0,East,5,Completed
206618,2024-03-23,5030,1027,1,103.63,0,South,2,Completed
206619,2025-05-19,5390,1067,1,232.17,0.1,South,2,Completed
206620,2025-06-07,5155,1037,4,142.4,0,West,3,Completed
206621,2024-10-22,5402,1059,2,136.66,0.05,West,6,Completed
206622,2025-07-29,5497,1026,2,64.38,0,North,1,Completed
206623,2024-12-15,5439,1025,6,211.83,0,North,3,Completed
206624,2025-11-27,5251,1026,4,69.15,0,East,,Cancelled
206625,2025-06-29,5482,1056,3,342.79,0.1,South,2,Completed
206626,2025-04-26,5384,1033,2,151.51,0.1,East,2,Completed
206627,2025-11-11,5280,1006,1,191.47,0,East,2,Returned
206628,2024-08-02,5053,1018,8,305.05,0,North,5,Completed
206629,2024-08-17,5306,1066,1,162.73,0,North,3,Completed
206630,2025-02-23,5065,1022,3,40.69,0,West,2,Completed
206631,2024-11-23,5152,1034,2,129.91,0,East,3,Completed
206632,2025-05-15,5428,1051,2,255.8,0.05,East,5,Completed
206633,2025-11-26,5492,1011,2,33.41,0.05,East,3,Completed
206634,2024-07-19,5153,1024,3,113.09,0,South,5,Returned
206635,2024-07-31,5213,1006,2,209.38,0.1,North,2,Completed
206636,2025-03-31,5449,1044,2,142.47,0,West,2,Completed
206637,2024-12-12,5151,1044,8,142.93,0.15,South,3,Completed
206638,2025-10-07,5399,1021,5,112.39,0.15,East,3,Completed
206639,2024-01-15,5347,1030,4,137.95,0.05,South,8,Completed
206640,2024-01-13,5308,1048,2,310.88,0,North,3,Completed
206641,2025-11-14,5293,1028,1,262.9,0.05,West,6,Completed
206642,2025-07-29,5322,1038,6,210.69,0,West,,Cancelled
206643,2025-11-06,5089,1031,3,234.84,0,North,2,Completed
206644,2025-05-21,5173,1015,1,249.09,0.1,West,6,Completed
206645,2024-08-03,5472,1058,1,194.4,0.15,South,3,Completed
206646,2025-02-22,5418,1052,2,339.0,0.1,West,,Cancelled
206647,2024-10-02,5189,1070,1,215.48,0,East,4,Completed
206648,2024-12-29,5356,1052,4,325.87,0,East,5,Completed
206649,2025-01-07,5106,1052,1,301.29,0,East,3,Completed
206650,2025-11-09,5254,1009,1,215.24,0,West,2,Completed
206651,2024-02-12,5170,1054,3,265.7,0.2,North,4,Completed
206652,2025-09-14,5313,1058,1,198.89,0.05,East,6,Completed
206653,2024-09-25,5097,1013,4,121.53,0,East,3,Completed
206654,2025-03-19,5446,1071,1,119.08,0.2,South,4,Completed
206655,2025-07-18,5263,1014,1,36.32,0.05,South,4,Completed
206656,2024-11-20,5373,1015,8,230.47,0.1,West,3,Completed
206657,2024-12-23,5031,1072,1,75.1,0,South,4,Completed
206658,2025-09-07,5367,1021,6,111.29,0.1,East,6,Completed
206659,2024-11-06,5088,1053,1,198.61,0,East,4,Completed
206660,2024-10-19,5442,1023,3,188.0,0.1,North,3,Completed
206661,2025-07-03,5130,1004,2,148.57,0.1,South,,Cancelled
206662,2025-08-07,5189,1031,4,242.98,0.1,East,4,Completed
206663,2025-04-08,5385,1024,8,120.75,0,South,1,Completed
206664,2025-10-25,5051,1071,1,134.95,0,West,3,Completed
206665,2024-06-12,5063,1034,2,137.9,0.05,North,2,Completed
206666,2025-08-24,5312,1060,3,120.02,0.05,West,6,Completed
206667,2025-09-29,5426,1041,2,45.27,0.05,North,3,Completed
206668,2024-07-27,5070,1045,3,110.49,0,South,3,Completed
206669,2025-04-23,5332,1031,6,236.04,0.05,North,3,Completed
206670,2025-05-19,5240,1012,3,219.01,0,North,1,Completed
206671,2024-12-10,5103,1024,2,112.11,0.1,East,,Cancelled
206672,2024-03-09,5391,1033,6,145.33,0,West,2,Completed
206673,2024-08-20,5213,1065,10,67.13,0.1,North,2,Completed
206674,2024-07-21,5212,1056,1,336.74,0,South,5,Completed
206675,2025-10-19,5016,1027,8,104.28,0.05,East,,Cancelled
206676,2025-01-25,5039,1046,1,69.56,0.1,West,3,Completed
206677,2024-11-09,5107,1052,6,303.97,0,East,6,Completed
206678,2024-07-07,5167,1022,3,40.11,0,West,4,Completed
206679,2025-06-07,5426,1040,3,276.87,0.1,North,5,Completed
206680,2025-12-30,5291,1028,5,256.03,0,South,3,Completed
206681,2024-12-20,5123,1029,3,208.09,0,East,3,Completed
206682,2024-10-22,5004,1056,1,344.99,0.05,South,4,Completed
206683,2024-02-11,5166,1036,1,237.74,0,East,6,Completed
206684,2024-01-15,5232,1043,1,88.89,0,West,2,Completed
206685,2024-09-15,5138,1015,1,233.15,0,East,4,Completed
206686,2025-02-27,5204,1026,1,68.14,0.15,East,2,Returned
206687,2024-09-24,5448,1052,8,320.55,0,North,3,Completed
206688,2025-09-17,5484,1062,2,180.89,0,North,,Cancelled
206689,2025-01-30,5439,1024,2,121.29,0,North,2,Completed
206690,2024-08-13,5120,1027,3,113.9,0.05,East,4,Completed
206691,2024-04-06,5486,1018,1,318.26,0.05,West,6,Completed
206692,2024-03-13,5062,1050,3,80.55,0.05,West,3,Completed
206693,2024-12-29,5158,1059,1,126.72,0,East,2,Completed
206694,2025-12-08,5145,1042,1,17.56,0,East,5,Completed
206695,2025-04-14,5497,1065,3,67.86,0,North,5,Completed
206696,2025-01-26,5290,1049,6,24.49,0.05,South,2,Completed
206697,2025-04-07,5375,1044,1,135.92,0.05,East,6,Completed
206698,2024-07-14,5217,1002,3,72.32,0.1,North,5,Completed
206699,2024-03-21,5248,1010,1,93.42,0,South,4,Completed
206700,2025-06-24,5463,1030,8,143.66,0.05,South,4,Completed
206701,2025-12-11,5421,1013,3,135.48,0,East,3,Completed
206702,2024-02-16,5076,1026,1,63.22,0.1,South,2,Completed
206703,2024-03-10,5277,1046,1,73.05,0,East,4,Completed
206704,2024-09-06,5255,1061,3,149.11,0.05,East,8,Completed
206705,2025-06-30,5200,1057,1,69.61,0,North,3,Completed
206706,2025-02-21,5067,1050,1,79.95,0.05,East,3,Completed
206707,2024-07-21,5236,1035,2,229.77,0.1,West,1,Completed
206708,2025-10-13,5347,1072,2,78.28,0.05,South,4,Completed
206709,2024-06-26,5073,1007,2,147.72,0,West,1,Completed
206710,2025-10-24,5140,1031,1,233.02,0,East,4,Completed
206711,2025-12-18,5060,1010,2,94.12,0,South,,Cancelled
206712,2024-01-02,5011,1044,4,147.02,0,North,,Cancelled
206713,2024-10-16,5028,1037,5,143.28,0,East,4,Completed
206714,2025-10-27,5293,1072,1,82.14,0.05,West,,Cancelled
206715,2024-04-24,5333,1034,2,139.74,0.05,South,8,Completed
206716,2024-07-02,5493,1053,1,213.05,0.1,West,8,Completed
206717,2024-08-26,5059,1055,2,254.03,0,North,6,Completed
206718,2025-12-30,5164,1062,1,179.3,0,West,2,Completed
206719,2025-09-07,5213,1043,3,99.93,0,North,5,Completed
206720,2024-12-24,5108,1068,2,201.63,0,East,8,Completed
206721,2024-10-16,5061,1053,1,214.52,0,North,3,Completed
206722,2024-07-13,5246,1014,6,36.45,0,West,5,Completed
206723,2025-09-10,5455,1023,6,209.73,0.05,South,5,Completed
206724,2025-12-02,5442,1044,1,131.4,0,North,2,Completed
206725,2024-04-06,5484,1007,1,162.57,0,North,3,Completed
206726,2025-06-05,5173,1051,3,238.81,0,West,1,Completed
206727,2025-12-10,5059,1018,2,317.52,0.1,North,5,Completed
206728,2024-05-26,5203,1007,2,156.87,0.05,West,6,Completed
206729,2024-10-08,5285,1072,2,77.02,0.05,South,2,Completed
206730,2025-06-28,5040,1026,2,68.28,0.15,South,3,Completed
206731,2025-10-25,5046,1002,3,71.81,0,North,1,Completed
206732,2024-02-01,5322,1072,2,74.59,0.15,West,4,Completed
206733,2025-06-07,5357,1039,3,190.68,0.15,East,3,Completed
206734,2024-10-07,5120,1003,1,261.65,0.05,East,4,Completed
206735,2025-07-30,5076,1042,1,17.29,0.15,South,5,Completed
206736,2025-08-27,5477,1012,2,218.6,0.1,South,3,Completed
206737,2024-09-21,5004,1008,2,111.47,0.05,South,1,Completed
206738,2025-02-02,5014,1057,1,70.95,0,East,2,Completed
206739,2025-07-23,5351,1052,5,328.92,0,North,4,Completed
206740,2025-09-05,5070,1004,1,153.41,0,South,5,Completed
206741,2024-04-18,5037,1066,2,162.02,0.05,South,3,Completed
206742,2024-02-27,5460,1033,2,149.43,0.15,East,5,Completed
206743,2024-08-15,5088,1011,2,36.77,0,East,2,Completed
206744,2025-02-21,5363,1010,3,91.65,0,East,3,Completed
206745,2025-12-18,5057,1062,1,170.42,0.15,East,3,Completed
206746,2025-03-09,5358,1050,2,80.16,0,North,,Cancelled
206747,2025-12-15,5069,1013,2,123.4,0.05,East,3,Completed
206748,2025-11-01,5482,1033,4,158.65,0,South,6,Completed
206749,2024-03-31,5356,1059,4,131.48,0.1,East,7,Completed
206750,2024-04-13,5197,1036,1,245.75,0,East,3,Completed
206751,2024-03-26,5396,1015,1,222.16,0.15,South,4,Completed
206752,2025-12-10,5337,1003,2,269.41,0.05,North,4,Completed
206753,2025-02-23,5252,1024,3,113.2,0,West,3,Completed
206754,2025-12-29,5179,1004,5,146.83,0.15,East,6,Completed
206755,2025-10-23,5311,1066,1,158.56,0.05,East,3,Completed
206756,2024-07-14,5390,1067,4,237.01,0,South,2,Completed
206757,2025-07-07,5309,1064,1,101.04,0.15,West,1,Completed
206758,2024-08-12,5365,1031,2,230.67,0.1,South,1,Returned
206759,2024-09-10,5004,1007,4,158.7,0,South,5,Completed
206760,2024-04-18,5471,1003,1,254.98,0,North,1,Returned
206761,2025-04-05,5428,1046,1,73.38,0.1,East,1,Completed
206762,2024-05-26,5167,1008,2,108.63,0.05,West,3,Completed
206763,2025-09-01,5203,1009,6,202.59,0.05,West,4,Completed
206764,2025-06-27,5452,1035,1,235.88,0,North,7,Completed
206765,2025-12-18,5041,1053,8,205.36,0.05,East,1,Completed
206766,2024-11-21,5470,1059,2,135.84,0.15,East,3,Completed
206767,2025-12-06,5345,1024,1,118.55,0.15,East,4,Completed
206768,2025-07-11,5237,1070,3,233.69,0,East,3,Completed
206769,2025-03-31,5427,1021,2,119.2,0,North,5,Completed
206770,2024-12-12,5242,1044,2,144.94,0,East,4,Completed
206771,2025-06-29,5279,1069,6,183.55,0,South,4,Completed
206772,2024-04-13,5443,1004,2,147.09,0.15,West,3,Completed
206773,2024-03-23,5225,1036,1,240.02,0,North,4,Completed
206774,2024-11-13,5337,1069,10,174.34,0.1,North,5,Completed
206775,2024-01-18,5039,1040,1,271.33,0,West,4,Completed
206776,2025-03-26,5408,1046,1,67.6,0,South,6,Returned
206777,2025-05-28,5120,1007,1,163.19,0,East,3,Completed
206778,2024-10-17,5336,1065,1,68.33,0.1,South,8,Completed
206779,2025-08-31,5483,1006,8,201.88,0,North,3,Completed
206780,2024-02-28,5411,1025,2,201.8,0.15,West,2,Completed
206781,2024-10-12,5446,1065,2,66.33,0,South,3,Completed
206782,2024-08-08,5048,1006,2,195.2,0.1,South,3,Completed
206783,2024-03-11,5204,1018,10,302.46,0.05,East,4,Completed
206784,2025-08-27,5178,1059,2,139.86,0,East,,Cancelled
206785,2024-10-31,5392,1033,2,159.71,0.15,North,3,Completed
206786,2025-01-18,5122,1006,5,202.28,0,West,5,Completed
206787,2024-01-23,5464,1024,2,110.74,0.05,West,6,Completed
206788,2024-11-24,5109,1003,1,265.3,0.1,East,4,Completed
206789,2025-11-12,5360,1004,1,146.15,0.1,East,5,Completed
206790,2024-05-24,5266,1025,2,210.6,0.15,East,3,Completed
206791,2025-01-19,5244,1035,2,223.91,0,West,2,Completed
206792,2025-06-01,5391,1038,2,216.59,0.2,West,8,Completed
206793,2025-05-13,5373,1005,2,78.98,0.05,West,5,Completed
206794,2025-11-23,5272,1044,2,135.28,0,North,2,Completed
206795,2024-10-10,5357,1023,2,201.48,0,East,2,Completed
206796,2025-01-06,5335,1072,2,77.63,0,East,8,Completed
206797,2024-04-20,5107,1042,2,16.19,0.05,East,8,Completed
206798,2024-10-18,5035,1036,2,240.78,0,South,7,Completed
206799,2025-08-21,5399,1026,3,70.41,0.2,East,2,Completed
206800,2025-03-25,5269,1069,10,166.2,0.2,North,3,Completed
206801,2024-02-26,5292,1054,3,257.75,0.05,West,3,Completed
206802,2024-06-27,5342,1037,1,140.44,0.1,South,,Cancelled
206803,2025-04-26,5431,1042,1,17.44,0,West,3,Completed
206804,2024-12-04,5135,1053,3,213.19,0.15,East,3,Completed
206805,2024-03-06,5044,1017,1,77.83,0.15,South,2,Completed
206806,2025-10-19,5316,1065,3,68.29,0.05,North,3,Completed
206807,2024-11-18,5261,1055,6,282.62,0,South,5,Completed
206808,2025-05-21,5402,1014,4,33.49,0,West,3,Completed
206809,2025-12-05,5019,1014,3,34.16,0,South,2,Completed
206810,2025-01-30,5069,1034,2,140.91,0,East,,Cancelled
206811,2025-05-12,5377,1047,8,193.93,0.2,West,3,Completed
206812,2024-09-01,5195,1070,8,236.84,0,East,3,Completed
206813,2024-08-07,5064,1011,2,32.85,0,East,3,Completed
206814,2024-02-02,5266,1007,10,167.17,0,East,3,Completed
206815,2025-01-03,5438,1043,2,96.46,0,North,2,Completed
206816,2025-09-12,5093,1030,1,146.62,0.05,North,4,Completed
206817,2025-03-01,5422,1031,4,250.03,0.2,West,3,Completed
206818,2025-10-18,5301,1066,1,174.63,0.05,West,3,Completed
206819,2024-11-19,5071,1059,4,134.17,0,South,6,Completed
206820,2024-02-24,5098,1060,1,127.72,0,East,4,Completed
206821,2025-09-21,5179,1070,3,240.7,0,East,1,Completed
206822,2025-06-21,5153,1060,1,128.85,0,South,3,Completed
206823,2025-05-29,5208,1043,6,94.7,0.05,North,8,Returned
206824,2025-02-02,5138,1039,8,188.26,0,East,4,Returned
206825,2025-12-04,5408,1018,2,313.67,0,South,3,Returned
206826,2025-08-26,5291,1006,3,191.93,0,South,7,Completed
206827,2025-11-02,5038,1044,1,136.25,0.05,West,2,Completed
206828,2024-02-02,5261,1036,5,252.45,0.1,South,2,Completed
206829,2024-01-09,5118,1063,2,222.49,0.15,North,3,Completed
206830,2024-02-17,5315,1007,1,148.05,0.1,West,3,Completed
206831,2025-06-05,5390,1060,1,129.37,0,South,6,Completed
206832,2024-10-05,5159,1055,1,281.89,0.1,South,,Cancelled
206833,2024-08-11,5107,1018,2,315.66,0.05,East,,Cancelled
206834,2025-04-02,5132,1032,8,214.89,0,East,3,Completed
206835,2024-06-27,5176,1069,2,179.14,0.1,North,4,Completed
206836,2025-07-12,5314,1054,1,245.05,0,North,4,Completed
206837,2024-12-30,5041,1020,2,60.55,0.05,East,,Cancelled
206838,2025-12-06,5101,1022,2,36.34,0,East,6,Completed
206839,2025-04-23,5394,1043,2,94.18,0.15,West,5,Completed
206840,2024-11-03,5361,1024,3,118.98,0,North,7,Completed
206841,2024-03-12,5167,1057,4,71.41,0,West,8,Completed
206842,2025-05-13,5410,1068,3,192.36,0,South,5,Completed
206843,2024-08-24,5163,1055,1,263.49,0,East,4,Completed
206844,2024-01-13,5363,1013,1,128.96,0.15,East,3,Completed
206845,2024-05-18,5365,1061,3,149.77,0.05,South,1,Completed
206846,2025-10-11,5096,1063,1,211.44,0,West,1,Completed
206847,2025-03-25,5121,1071,6,132.7,0.05,West,1,Completed
206848,2025-02-28,5128,1056,5,324.58,0.1,West,7,Returned
206849,2025-10-26,5022,1049,1,22.58,0.1,East,5,Completed
206850,2025-07-30,5323,1015,3,228.31,0.1,South,4,Completed
206851,2024-12-19,5365,1031,1,231.2,0,South,2,Completed
206852,2025-06-04,5040,1016,3,55.14,0.2,South,6,Completed
206853,2024-02-26,5092,1017,1,76.18,0,South,2,Completed
206854,2025-01-27,5368,1046,1,66.4,0.05,North,,Cancelled
206855,2024-03-13,5218,1050,1,80.62,0.1,North,3,Completed
206856,2024-07-04,5443,1069,2,174.77,0,West,4,Completed
206857,2025-05-13,5394,1016,1,57.28,0,West,5,Completed
206858,2025-10-06,5264,1068,2,208.38,0.1,West,2,Completed
206859,2024-05-04,5486,1026,1,62.4,0.2,West,4,Completed
206860,2024-01-16,5461,1044,8,143.16,0,West,5,Completed
206861,2025-12-08,5488,1008,2,112.62,0.1,West,2,Completed
206862,2025-09-15,5497,1055,4,264.44,0.05,North,6,Completed
206863,2025-03-01,5196,1069,2,176.88,0.05,North,4,Completed
206864,2024-10-11,5211,1016,2,54.88,0,South,6,Completed
206865,2024-08-04,5007,1015,8,235.18,0,East,3,Completed
206866,2024-01-18,5375,1013,1,122.99,0.1,East,2,Completed
206867,2025-12-07,5167,1070,2,239.92,0.1,West,4,Completed
206868,2024-08-28,5073,1027,1,104.29,0,West,3,Completed
206869,2025-07-05,5189,1060,10,115.08,0,East,,Cancelled
206870,2024-02-06,5334,1007,2,167.44,0,West,4,Completed
206871,2025-10-21,5196,1021,2,116.71,0.1,North,4,Completed
206872,2025-06-04,5106,1039,1,180.46,0,East,4,Completed
206873,2024-08-18,5346,1050,1,78.34,0.05,South,4,Completed
206874,2025-05-30,5025,1003,2,254.84,0,East,7,Completed
206875,2025-06-05,5109,1015,1,225.73,0.1,East,2,Returned
206876,2024-10-14,5028,1069,2,169.32,0.15,East,2,Completed
206877,2024-03-30,5102,1070,2,233.28,0.2,East,5,Completed
206878,2024-06-30,5282,1040,1,265.81,0,East,3,Completed
206879,2025-04-26,5024,1009,8,204.12,0.2,East,5,Completed
206880,2024-03-09,5250,1005,2,79.61,0,South,5,Completed
206881,2024-03-25,5424,1063,2,209.37,0,South,2,Completed
206882,2025-10-24,5199,1022,2,39.59,0,North,4,Completed
206883,2025-03-20,5311,1001,1,166.5,0.05,East,3,Completed
206884,2025-01-28,5313,1047,5,207.92,0,East,4,Completed
206885,2024-03-30,5282,1017,10,75.1,0,East,2,Completed
206886,2024-01-23,5288,1031,1,252.15,0.2,North,2,Completed
206887,2025-08-15,5491,1034,8,139.73,0.05,South,8,Completed
206888,2025-12-03,5049,1067,3,220.97,0,East,3,Completed
206889,2025-11-06,5129,1041,3,45.53,0,South,4,Completed
206890,2025-03-02,5089,1004,4,154.39,0.15,North,2,Completed
206891,2025-06-25,5397,1044,1,144.78,0,East,4,Completed
206892,2025-04-16,5340,1071,3,123.13,0.2,North,3,Completed
206893,2025-06-03,5050,1006,5,205.51,0,East,4,Completed
206894,2025-09-14,5472,1011,6,36.87,0,South,7,Completed
